kda,assists,deaths,denies,game_mode,gpm,hero_damage,hero_id,kills,last_hits,leaver_status,level,match_id,player_slot,steam_id,total_gold,tower_damage,win,xpm
,2,5,10,2,493,15734,63,9,185,0,21,4201349578,3,181563525,14584,1431,0,658
,8,12,5,2,172,5234,3,0,20,1,11,4201349578,4,395974139,5088,0,0,204
,12,3,9,2,552,15922,36,7,212,0,19,4201349578,128,140680642,16330,1552,1,561
,12,3,19,2,530,16114,9,11,160,0,20,4201349578,129,176552562,15679,3466,1,584
,13,4,15,2,251,4364,85,1,47,0,16,4201349578,130,101259972,7425,427,1,389
,10,0,29,2,614,18003,10,7,277,0,22,4201349578,131,202217968,18164,3074,1,748
,19,7,5,2,268,7572,79,3,50,0,15,4201349578,132,108221389,7928,2207,1,342
,29,4,11,2,562,11321,97,10,100,0,15,4201283251,0,140680642,11830,2698,1,538
,20,2,11,2,762,30317,44,27,99,0,18,4201283251,1,176552562,16040,4851,1,723
,30,4,3,2,519,11331,86,9,52,0,16,4201283251,2,101259972,10924,2607,1,544
,19,3,11,2,617,24785,23,12,115,0,17,4201283251,3,202217968,12987,2453,1,610
,29,2,6,2,470,12394,84,7,41,0,16,4201283251,4,108221389,9893,2408,1,549
,9,16,0,2,201,8059,20,0,22,0,9,4201283251,128,229928850,4231,142,0,219
,5,12,3,2,285,10523,49,1,46,0,12,4201283251,129,107546435,5999,0,0,351
,5,13,9,2,227,2751,6,0,54,0,9,4201283251,130,140642656,4778,273,0,214
,3,15,7,2,356,10378,63,9,32,0,13,4201283251,131,341969795,7493,186,0,390
,7,12,0,2,236,5583,85,3,22,0,7,4201283251,132,282993686,4967,0,0,157
,26,9,7,3,444,20508,63,9,198,0,25,4199707304,0,140680642,20424,2593,1,644
,13,6,3,3,636,47545,114,22,292,0,25,4199707304,1,145444932,29256,3846,1,661
,19,5,5,3,657,40743,17,11,395,0,25,4199707304,2,,30222,3107,1,708
,21,4,2,3,421,21480,92,10,119,0,23,4199707304,3,160344678,19366,7623,1,488
,33,11,0,3,298,12956,79,2,51,0,23,4199707304,4,129165040,13708,377,1,509
,13,13,16,3,408,22429,4,10,225,0,21,4199707304,128,288081116,18768,2202,0,412
,16,12,2,3,262,10049,86,6,85,0,20,4199707304,129,141010367,12052,14,0,396
,12,4,12,3,582,40903,34,13,434,0,25,4199707304,130,174450569,26772,18,0,671
,13,16,1,3,247,8632,112,0,40,0,15,4199707304,131,136421659,11362,49,0,237
,15,9,9,3,410,33894,99,5,231,0,22,4199707304,132,136427601,18860,1407,0,480
,9,9,3,3,280,16047,23,2,198,0,13,4199623885,0,,7690,0,0,294
,5,11,4,3,369,13128,25,4,180,0,14,4199623885,1,136090583,10135,110,0,358
,6,9,13,3,464,12982,109,4,177,0,18,4199623885,2,296514230,12744,582,0,524
,5,12,6,3,266,11574,84,3,55,0,11,4199623885,3,113800818,7306,42,0,233
,5,9,1,3,341,6358,89,2,141,0,14,4199623885,4,172523269,9366,46,0,325
,15,2,15,3,603,20727,9,14,145,0,20,4199623885,128,151651073,16562,7325,1,626
,13,4,5,3,430,10003,97,7,99,0,16,4199623885,129,175669313,11810,2222,1,449
,24,5,2,3,343,11481,3,5,16,0,18,4199623885,130,140680642,9421,294,1,518
,21,3,2,3,401,10794,85,6,43,0,18,4199623885,131,,11014,1375,1,523
,9,3,9,3,760,27144,61,17,238,0,22,4199623885,132,,20874,8107,1,764
,18,12,10,3,283,8632,83,2,45,0,22,4196318122,0,,13466,159,0,436
,14,13,10,3,540,46884,9,19,225,0,25,4196318122,1,140680642,25695,2632,0,635
,19,14,3,3,855,42490,73,8,400,0,25,4196318122,2,101695162,40683,2105,0,639
,19,8,14,3,520,34357,4,12,237,0,25,4196318122,3,,24743,3072,0,671
,23,14,3,3,380,21006,64,5,162,0,24,4196318122,4,138156849,18081,334,0,517
,28,10,24,3,336,15446,97,3,113,0,24,4196318122,128,256313200,15988,748,1,521
,16,6,17,3,583,50767,114,21,238,0,25,4196318122,129,138105639,27741,4960,1,667
,29,7,5,3,439,19817,112,0,155,0,25,4196318122,130,201770841,20889,2329,1,566
,12,10,13,3,651,61032,61,28,295,0,25,4196318122,131,,30976,5747,1,841
,30,14,2,3,399,25024,121,8,76,0,24,4196318122,132,279997546,18985,627,1,529
,9,14,3,3,399,23398,2,11,210,0,24,4193417965,0,125861458,20648,0,0,493
,13,13,21,3,554,16148,6,3,426,0,25,4193417965,1,130416036,28669,1986,0,602
,15,11,1,3,324,14640,16,2,123,0,24,4193417965,2,151798794,16767,0,0,506
,14,5,13,3,602,36347,9,11,416,0,25,4193417965,3,137129583,31153,3807,0,650
,13,9,2,3,383,25843,5,2,151,0,24,4193417965,4,249016996,19820,0,0,510
,10,5,38,3,644,33734,33,13,345,0,25,4193417965,128,101695162,33327,6895,1,596
,23,6,4,3,396,18209,27,5,176,0,25,4193417965,129,323850987,20493,2266,1,612
,26,8,0,3,266,17818,107,5,28,0,20,4193417965,130,180950681,13765,42,1,348
,15,5,7,3,666,47697,36,16,459,0,25,4193417965,131,137272985,34465,2756,1,659
,24,6,14,3,666,32940,8,10,486,0,25,4193417965,132,861227861,34465,8219,1,695
,19,9,0,3,327,11091,84,8,9,0,19,4193337196,0,285989226,11009,791,1,462
,12,2,20,3,823,23778,114,15,387,0,25,4193337196,1,372595310,27707,7770,1,843
,20,4,1,3,397,15262,121,4,63,0,19,4193337196,2,342340720,13365,1526,1,472
,12,6,10,3,659,33351,34,7,375,0,23,4193337196,3,,22186,22,1,672
,11,5,12,3,506,20165,19,7,180,0,20,4193337196,4,168798737,17035,5291,1,533
,5,10,4,3,369,10483,96,3,166,0,17,4193337196,128,855369696,12423,0,0,407
,12,10,2,3,401,16597,110,6,80,0,18,4193337196,129,296514230,13500,144,0,426
,11,5,12,3,530,22583,74,6,190,0,22,4193337196,130,137129583,17843,346,0,623
,6,6,9,3,479,10617,12,6,227,0,20,4193337196,131,101695162,16126,865,0,513
,10,11,1,3,235,7289,85,4,35,0,14,4193337196,132,143920656,7911,16,0,292
,14,3,7,3,325,10645,75,5,49,0,17,4193160083,0,219179771,11001,0,1,375
,16,6,8,3,420,14364,110,1,134,0,21,4193160083,1,94296097,14217,92,1,576
,7,1,33,3,834,18283,41,12,415,0,25,4193160083,2,125581247,28230,7091,1,911
,10,0,14,3,479,15409,19,10,143,0,23,4193160083,3,279997546,16214,3155,1,660
,12,5,5,3,484,19591,17,8,231,0,21,4193160083,4,94738847,16383,522,1,595
,7,7,4,3,215,7661,86,1,57,0,17,4193160083,128,101695162,7277,0,0,385
,10,9,4,3,229,8243,85,2,28,0,18,4193160083,129,223968209,7751,21,0,435
,9,8,4,3,290,9346,63,0,120,0,18,4193160083,130,149903953,9816,0,0,440
,1,6,12,3,520,10570,25,4,315,0,21,4193160083,131,106863163,17602,592,0,554
,4,7,21,3,517,17431,109,7,272,0,21,4193160083,132,108717482,17500,791,0,581
,24,9,9,3,500,45996,63,17,236,0,25,4192894105,0,,25733,4714,1,717
,25,10,0,3,452,17405,68,7,106,0,25,4192894105,1,175852704,23262,954,1,527
,38,7,2,3,422,25992,121,4,152,0,25,4192894105,2,140095766,21718,1078,1,547
,21,5,9,3,627,43181,106,21,408,0,25,4192894105,3,94738847,32269,774,1,658
,23,8,10,3,445,14987,41,6,218,0,25,4192894105,4,313352773,22902,3394,1,593
,9,13,28,3,480,29602,19,12,249,0,25,4192894105,128,252244084,24704,2499,0,546
,17,14,3,3,329,18791,101,6,102,1,25,4192894105,129,,16932,85,0,550
,17,7,14,3,658,23514,95,11,432,0,25,4192894105,130,101695162,33865,2334,0,687
,16,10,2,3,576,25991,17,6,419,0,25,4192894105,131,302425972,29644,650,0,642
,25,13,4,3,385,13237,7,3,131,0,25,4192894105,132,149113938,19814,155,0,577
,20,9,5,3,309,13705,75,5,27,0,17,4204830120,0,339517940,10047,981,1,397
,12,4,4,3,311,9545,88,4,31,0,16,4204830120,1,138156849,10112,340,1,382
,13,1,3,3,607,22744,49,9,232,0,23,4204830120,2,117960951,19737,6001,1,701
,14,6,12,3,637,10818,95,6,277,0,23,4204830120,3,343939692,20713,7345,1,743
,7,7,4,3,442,11242,2,8,146,0,20,4204830120,4,,14372,175,1,523
,6,6,1,3,270,9718,79,5,64,0,16,4204830120,128,395832879,8779,0,0,357
,10,6,13,3,412,13402,114,2,209,1,18,4204830120,129,835676420,13396,847,0,455
,8,3,11,3,506,19842,25,5,235,0,21,4204830120,130,197737818,16453,1551,0,616
,10,13,1,3,257,15262,110,5,34,0,12,4204830120,131,129735525,8356,17,0,226
,6,4,11,3,398,15703,19,9,119,0,19,4204830120,132,136187546,12941,657,0,486
,17,8,7,3,268,10389,3,7,41,0,20,4204601112,0,163564052,10938,0,0,449
,10,9,1,3,446,24218,121,9,126,0,22,4204601112,1,323850987,18204,0,0,513
,3,10,19,3,311,15604,58,4,147,0,18,4204601112,2,198716302,12693,549,0,355
,6,6,2,3,582,15558,109,4,437,0,23,4204601112,3,382225911,23755,1823,0,566
,10,5,8,3,371,13335,49,3,196,0,21,4204601112,4,,15142,2233,0,476
,13,6,5,3,329,12427,112,1,82,0,20,4204601112,128,129997701,13428,45,1,441
,10,4,12,3,785,30055,44,13,495,0,25,4204601112,129,,32041,3900,1,820
,5,3,12,3,644,30117,25,17,329,0,25,4204601112,130,205139756,26285,2393,1,731
,14,2,4,3,489,17758,108,4,219,0,24,4204601112,131,152095304,19959,3252,1,623
,19,12,4,3,301,8708,26,3,26,0,18,4204601112,132,138156849,12285,241,1,359
,21,0,10,3,1024,32258,73,7,288,0,24,4203230787,0,139822354,29798,5047,1,843
,7,9,2,3,318,18607,70,9,14,0,15,4203230787,1,138156849,9253,1412,1,366
,11,2,20,3,593,24139,67,13,197,0,21,4203230787,2,294244641,17256,2507,1,652
,16,10,0,3,240,4846,91,1,29,0,15,4203230787,3,358934489,6984,418,1,367
,16,8,1,3,265,4778,2,2,50,0,15,4203230787,4,115449600,7711,959,1,370
,6,7,26,3,340,16577,19,6,91,0,15,4203230787,128,130567395,9894,899,0,358
,12,9,1,3,284,11832,110,4,53,0,14,4203230787,129,395832879,8264,13,0,317
,14,7,5,3,252,8767,50,3,46,0,13,4203230787,130,372836652,7333,66,0,299
,5,6,10,3,444,17199,17,9,163,0,19,4203230787,131,138804702,12920,0,0,538
,7,7,1,3,377,20061,99,5,145,0,16,4203230787,132,140095766,10970,252,0,407
,14,7,11,3,315,20860,79,5,119,0,17,4203152703,0,347258659,11172,0,0,383
,14,7,8,3,276,14500,119,9,34,0,15,4203152703,1,246523528,9788,13,0,316
,7,5,0,3,286,8871,78,4,82,0,15,4203152703,2,100598959,10143,141,0,310
,8,2,6,3,431,15406,63,8,191,0,22,4203152703,3,358934489,15286,2064,0,609
,8,4,26,3,436,15485,76,3,234,0,21,4203152703,4,139822354,15463,435,0,544
,8,2,8,3,734,12586,109,4,391,0,23,4203152703,128,129748056,26032,14147,1,681
,8,11,2,3,301,6606,84,2,11,0,16,4203152703,129,138156849,10675,124,1,335
,12,5,9,3,469,23316,45,6,132,0,20,4203152703,130,372836652,16633,5582,1,496
,16,7,2,3,410,18795,110,4,59,0,19,4203152703,131,164530809,14541,611,1,455
,5,4,6,3,532,17253,2,9,197,0,22,4203152703,132,395832879,18868,906,1,619
,9,5,3,3,374,18395,7,7,100,0,22,4203067044,0,102207489,14280,1467,0,535
,7,10,4,3,524,20107,17,9,287,0,24,4203067044,1,170235572,20008,0,0,675
,12,10,2,3,300,9922,26,4,29,0,17,4203067044,2,138156849,11455,55,0,354
,9,10,4,3,308,14938,104,4,85,0,19,4203067044,3,187669894,11760,512,0,441
,8,6,29,3,476,21136,114,7,281,0,22,4203067044,4,136962692,18175,269,0,572
,15,10,5,3,484,18102,2,6,212,0,24,4203067044,128,316935109,18480,771,1,681
,11,3,14,3,632,21476,109,12,346,0,25,4203067044,129,173980265,24131,11661,1,730
,27,8,1,3,407,16251,71,7,97,0,24,4203067044,130,213387067,15540,297,1,640
,12,7,17,3,649,32456,11,16,296,0,24,4203067044,131,248316105,24780,4504,1,690
,20,3,3,3,249,8750,75,0,28,0,16,4203067044,132,137964472,9507,294,1,330
,8,2,8,3,359,14847,29,4,118,0,18,4205560931,0,,11188,412,0,453
,1,5,0,3,349,4079,61,0,173,0,16,4205560931,1,240293231,10877,1965,0,399
,7,9,1,3,296,17264,110,4,44,0,14,4205560931,2,138704381,9225,125,0,323
,9,8,7,3,294,10989,67,1,122,0,15,4205560931,3,152461420,9163,0,0,357
,7,7,1,3,249,13881,92,4,45,0,14,4205560931,4,238271606,7760,527,0,316
,14,2,23,3,461,18612,2,7,189,0,19,4205560931,128,130991767,14367,531,1,503
,12,5,3,3,297,7300,119,3,36,0,16,4205560931,129,299022958,9256,122,1,388
,5,2,12,3,683,17702,95,10,270,0,22,4205560931,130,148837239,21286,13052,1,668
,10,5,3,3,420,9690,83,4,107,0,17,4205560931,131,384015644,13090,2221,1,419
,10,1,8,3,584,34330,99,7,271,0,21,4205560931,132,256313200,18201,3798,1,631
,15,10,13,3,452,21830,95,5,279,0,22,4205472635,0,248494963,18336,3205,0,516
,14,6,6,3,360,37248,19,7,151,0,20,4205472635,1,390647492,14604,279,0,445
,13,13,0,3,283,12399,84,2,42,0,15,4205472635,2,110322804,11480,300,0,252
,13,8,1,3,424,40920,110,10,88,0,21,4205472635,3,129651612,17200,246,0,488
,7,6,12,3,417,26815,58,6,157,0,23,4205472635,4,256313200,16916,329,0,598
,10,8,6,3,617,24950,82,11,360,0,25,4205472635,128,183355062,25029,9351,1,925
,30,7,2,3,357,14440,121,2,70,0,19,4205472635,129,,14482,516,1,381
,17,5,10,3,573,25842,36,8,288,0,24,4205472635,130,,23244,1167,1,610
,17,4,4,3,295,7366,83,2,63,0,20,4205472635,131,141280637,11967,2355,1,440
,16,6,4,3,510,32492,2,17,188,0,23,4205472635,132,323850987,20689,790,1,557
,9,5,2,3,237,8298,88,3,20,0,12,4205429011,0,,6399,22,0,267
,2,5,3,3,610,14107,82,7,278,0,23,4205429011,1,390647492,16470,1915,0,833
,7,4,26,3,425,8588,48,1,194,0,17,4205429011,2,256313200,11475,463,0,498
,8,5,0,3,259,7569,121,3,22,0,11,4205429011,3,160863717,6993,22,0,229
,2,7,3,3,236,10777,22,3,52,0,12,4205429011,4,110322804,6372,0,0,251
,5,5,24,3,634,10951,10,8,184,0,19,4205429011,128,248494963,17118,13076,1,587
,7,5,11,3,529,6579,96,4,154,0,17,4205429011,129,129651612,14283,2081,1,491
,14,7,0,3,396,6372,62,3,14,0,13,4205429011,130,139547932,10692,348,1,327
,7,1,7,3,491,6437,37,3,94,0,17,4205429011,131,,13257,2293,1,489
,9,1,23,3,577,16256,70,8,121,0,19,4205429011,132,197594503,15579,5236,1,607
,18,2,24,3,664,27186,35,12,203,0,20,4205372570,0,227988730,18658,5199,1,630
,18,8,4,3,342,8291,88,4,34,0,14,4205372570,1,382080900,9610,134,1,342
,14,2,9,3,622,24257,104,16,151,0,22,4205372570,2,139894909,17478,8722,1,775
,17,1,15,3,509,17389,63,10,119,0,20,4205372570,3,140545150,14302,5335,1,643
,23,4,2,3,307,5179,83,2,11,0,16,4205372570,4,136531599,8626,485,1,418
,5,9,2,3,279,9655,4,5,99,0,14,4205372570,128,287974,7839,50,0,358
,7,13,1,3,213,10344,110,2,30,0,11,4205372570,129,165441447,5985,0,0,226
,6,8,0,3,394,15373,2,7,130,0,17,4205372570,130,256313200,11071,0,0,460
,10,10,6,3,218,5620,85,1,55,0,12,4205372570,131,231950623,6125,0,0,271
,7,6,9,3,327,14462,17,2,122,0,17,4205372570,132,398030355,9188,0,0,471
,23,4,6,3,422,14573,84,6,55,0,23,4205308009,0,,13264,334,1,704
,18,4,27,3,582,23823,114,10,190,0,24,4205308009,1,136385031,18294,5625,1,832
,9,4,11,3,609,14425,41,13,204,0,22,4205308009,2,,19142,4253,1,667
,20,12,5,3,441,17280,40,7,71,0,19,4205308009,3,867504110,13862,1991,1,505
,11,6,7,3,608,22052,104,12,209,0,23,4205308009,4,,19111,5684,1,759
,15,8,5,3,329,18267,21,6,38,0,20,4205308009,128,156195808,10341,0,0,570
,16,12,8,3,352,18231,67,1,120,0,19,4205308009,129,324622177,11064,0,0,494
,11,13,10,3,324,17541,70,9,71,0,16,4205308009,130,154366903,10184,108,0,401
,10,9,0,3,202,9284,107,3,12,0,13,4205308009,131,143780443,6349,0,0,270
,7,7,2,3,412,16025,17,9,133,0,21,4205308009,132,256313200,12950,0,0,633
,12,8,2,3,323,11593,100,2,99,0,15,4205180918,0,117197143,11348,277,0,293
,7,6,20,3,459,16124,39,7,186,0,22,4205180918,1,253962772,16126,469,0,610
,9,5,6,3,522,26696,67,6,242,0,22,4205180918,2,382225911,18339,568,0,600
,8,7,1,3,266,7609,121,3,54,0,15,4205180918,3,253773479,9345,152,0,301
,8,7,1,3,276,10829,110,2,63,0,17,4205180918,4,,9696,198,0,378
,8,3,25,3,725,20637,41,14,316,0,25,4205180918,128,219179771,25471,7224,1,848
,17,3,2,3,253,6843,75,0,25,0,16,4205180918,129,172559060,8888,243,1,329
,12,6,8,3,442,17661,45,4,135,0,20,4205180918,130,126382584,15528,5270,1,516
,13,5,24,3,671,18835,114,9,310,0,24,4205180918,131,138105639,23574,5015,1,729
,9,3,6,3,432,7991,97,6,171,0,21,4205180918,132,130029899,15177,522,1,539
,9,11,7,3,234,12549,30,3,19,0,14,4205113533,0,205209254,7242,97,0,312
,11,6,20,3,338,18560,51,5,50,0,17,4205113533,1,362740922,10461,94,0,438
,4,11,32,3,431,14692,11,3,215,0,18,4205113533,2,391589664,13339,144,0,453
,10,6,13,3,426,21617,43,5,169,0,18,4205113533,3,178613196,13184,1784,0,491
,9,6,2,3,414,27748,106,7,171,0,19,4205113533,4,864860526,12813,493,0,524
,11,2,29,3,672,26178,36,12,249,0,24,4205113533,128,219179771,20798,7596,1,810
,16,4,4,3,312,7775,84,3,22,0,17,4205113533,129,172559060,9656,187,1,432
,19,7,3,3,319,10926,7,4,33,0,16,4205113533,130,126382584,9873,508,1,396
,17,3,3,3,626,22317,77,9,230,0,21,4205113533,131,138105639,19374,10896,1,636
,13,7,17,3,444,20382,19,11,82,0,18,4205113533,132,130029899,13741,2143,1,462
,2,6,11,3,326,6081,19,1,107,0,13,4204761666,0,138105639,8562,831,0,319
,7,9,11,3,269,5167,88,0,51,0,12,4204761666,1,452376367,7065,46,0,270
,2,10,2,3,315,12293,45,2,87,0,14,4204761666,2,171337923,8274,685,0,344
,3,8,3,3,243,6164,20,2,37,0,12,4204761666,3,173880329,6382,179,0,268
,3,1,6,3,635,11282,8,6,237,0,20,4204761666,4,376376587,16679,6229,0,652
,17,3,6,3,431,11422,121,5,61,0,15,4204761666,128,105989125,11320,1683,1,433
,16,1,36,3,427,17238,51,10,64,0,15,4204761666,129,347258659,11215,1959,1,397
,4,3,12,3,504,6729,114,2,189,0,16,4204761666,130,339517940,13238,1281,1,446
,11,1,17,3,618,18035,92,13,128,0,19,4204761666,131,118134220,16232,16478,1,605
,20,4,3,3,336,11296,75,4,15,0,15,4204761666,132,249835593,8825,2218,1,415
,9,8,13,3,533,29062,48,11,362,0,25,4204694335,0,293529846,23585,944,0,625
,17,8,26,3,399,19959,96,3,231,0,24,4204694335,1,188257367,17655,733,0,559
,10,9,10,3,448,19559,10,7,239,0,25,4204694335,2,138105639,19824,1763,0,630
,14,9,1,3,313,16192,7,4,92,0,21,4204694335,3,136253705,13850,0,0,436
,14,17,6,3,360,15186,26,5,84,0,23,4204694335,4,135866954,15930,161,0,524
,18,5,19,3,620,37263,4,13,328,0,25,4204694335,128,150719360,27435,5427,1,662
,24,5,10,3,614,40613,106,14,319,0,25,4204694335,129,189349540,27169,1435,1,678
,20,5,17,3,440,27311,19,11,171,0,25,4204694335,130,107336061,19470,4217,1,628
,28,4,2,3,426,13015,75,4,95,0,23,4204694335,131,136262604,18850,0,1,518
,22,11,4,3,428,15895,27,9,175,1,24,4204694335,132,193580353,18939,3486,1,566
,8,2,23,3,508,14558,19,10,88,0,15,4204652857,0,141190831,11997,5100,1,460
,11,3,1,3,321,8038,45,1,38,0,12,4204652857,1,268596596,7580,4609,1,320
,7,0,3,3,729,7015,61,4,232,0,20,4204652857,2,173812218,17216,8347,1,750
,18,3,3,3,383,8770,121,3,31,0,14,4204652857,3,135866954,9045,155,1,395
,5,1,12,3,562,11309,70,9,122,0,16,4204652857,4,136262604,13272,3153,1,498
,2,4,2,3,255,10604,119,6,37,3,10,4204652857,128,854161652,6022,179,0,243
,4,4,13,3,352,7458,63,0,107,0,14,4204652857,129,,8313,971,0,416
,5,8,3,3,167,3200,3,0,17,0,10,4204652857,130,275793448,3943,0,0,220
,1,6,1,3,445,8821,25,2,286,0,16,4204652857,131,138105639,10509,154,0,496
,2,7,6,3,297,4895,96,1,88,0,12,4204652857,132,139766483,7014,24,0,287
,13,13,6,3,363,30135,101,14,90,0,20,4199539474,0,140680642,13660,0,0,454
,13,11,4,3,480,22660,19,10,189,0,25,4199539474,1,136090583,18064,0,0,758
,15,7,1,3,323,12555,84,3,68,0,18,4199539474,2,,12155,0,0,403
,27,8,0,3,402,17531,88,6,36,0,22,4199539474,3,,15128,89,0,566
,14,10,10,3,476,24489,4,11,219,0,21,4199539474,4,201770841,17913,608,0,512
,20,10,9,3,503,26559,36,11,180,0,22,4199539474,128,858925382,18929,773,1,542
,17,7,13,3,614,53471,34,15,272,0,25,4199539474,129,,23106,196,1,765
,14,5,13,3,674,25560,114,13,340,0,25,4199539474,130,141065684,25364,11247,1,804
,19,13,18,3,362,22976,51,8,61,0,20,4199539474,131,172523269,13623,705,1,465
,24,10,9,3,342,11933,27,2,72,0,20,4199539474,132,421181742,12870,3782,1,484
,2,3,20,3,600,15347,46,6,306,0,23,4198889414,0,400603826,20110,1899,0,680
,3,7,6,3,353,10970,36,2,164,0,17,4198889414,1,192819341,11831,619,0,411
,3,8,2,3,382,8657,69,7,110,0,16,4198889414,2,130843456,12803,139,0,375
,7,16,2,3,213,5160,86,2,41,0,12,4198889414,3,134940378,7139,0,0,210
,7,12,5,3,217,5307,85,2,32,0,13,4198889414,4,201430785,7273,0,0,228
,31,7,2,3,275,8278,75,1,36,0,19,4198889414,128,285100046,9217,513,1,498
,18,5,1,3,397,12137,5,2,132,0,20,4198889414,129,111114687,13306,58,1,511
,16,1,8,3,641,23921,17,13,310,0,24,4198889414,130,468599935,21484,518,1,792
,15,1,16,3,783,37761,114,22,344,0,25,4198889414,131,201770841,26243,8978,1,830
,14,5,5,3,471,13875,120,8,202,0,21,4198889414,132,171337923,15786,567,1,556
,20,11,5,3,375,15380,7,4,89,0,22,4197925585,0,130137442,14950,506,1,530
,26,11,1,3,325,10525,85,3,39,0,21,4197925585,1,318309669,12956,438,1,484
,15,7,3,3,472,16149,112,9,93,0,21,4197925585,2,,18817,309,1,492
,9,1,15,3,939,35338,1,17,512,0,25,4197925585,3,201770841,37434,17675,1,859
,11,8,19,3,537,20973,74,8,212,0,23,4197925585,4,350185582,21408,3076,1,568
,9,5,5,3,649,27329,48,11,475,0,25,4197925585,128,400718611,25873,10040,0,736
,12,8,4,3,361,15775,19,4,158,0,20,4197925585,129,,14391,371,0,447
,13,9,7,3,520,20746,52,7,244,0,21,4197925585,130,347258659,20730,5532,0,480
,18,9,31,3,257,19650,51,7,29,0,18,4197925585,131,148967400,10245,0,0,351
,13,12,4,3,365,18465,110,6,93,0,21,4197925585,132,422089909,14551,72,0,466
,2,1,13,3,566,6219,114,6,80,0,10,4197265487,0,201770841,7659,1947,1,390
,3,0,0,3,310,4342,63,4,7,0,8,4197265487,1,149903953,4195,2319,1,282
,3,0,9,3,424,2682,97,1,72,0,9,4197265487,2,138543123,5738,1348,1,350
,2,1,18,3,609,6189,4,5,88,0,11,4197265487,3,138522697,8241,4266,1,476
,5,2,3,3,289,2894,26,1,10,0,7,4197265487,4,394879200,3911,534,1,240
,0,3,4,3,268,3931,17,1,56,1,8,4197265487,128,139460025,3626,140,0,314
,3,4,1,3,201,2060,42,0,20,1,5,4197265487,129,221879618,2720,0,0,161
,0,3,7,3,426,3402,6,0,59,0,8,4197265487,130,168028715,5765,0,0,267
,0,3,3,3,208,4272,110,3,15,1,5,4197265487,131,343678582,2814,0,0,153
,0,4,0,3,116,3880,75,0,7,3,4,4197265487,132,117731777,1569,0,0,86
,22,3,3,3,435,14882,121,6,65,0,19,4196537073,0,89598554,12912,390,1,567
,8,5,9,3,534,18316,17,11,173,0,19,4196537073,1,301983708,15850,1096,1,545
,7,1,7,3,618,11401,93,7,237,0,21,4196537073,2,125393316,18344,12416,1,674
,17,7,0,3,382,13603,65,9,73,0,16,4196537073,3,302171506,11339,158,1,416
,15,6,17,3,467,16597,19,5,138,0,17,4196537073,4,,13862,4037,1,465
,9,7,9,3,484,11602,109,3,231,0,19,4196537073,128,137272985,14366,602,0,564
,10,4,2,3,285,11459,111,5,33,0,17,4196537073,129,179559744,8459,0,0,451
,6,16,7,3,298,6773,114,5,85,0,13,4196537073,130,835676420,8845,23,0,275
,8,5,10,3,403,12728,49,4,151,0,18,4196537073,131,438249138,11962,1290,0,512
,11,6,2,3,359,14818,112,4,66,0,16,4196537073,132,201770841,10656,186,0,416
,22,12,2,3,386,21397,119,12,75,0,23,4204945407,0,152122881,20458,636,0,442
,14,8,17,3,563,47352,74,21,289,0,25,4204945407,1,88585077,29839,2425,0,669
,23,9,12,3,631,47910,67,5,472,0,25,4204945407,2,126694445,33443,1930,0,707
,18,11,9,3,521,18960,114,6,378,1,25,4204945407,3,279997546,27613,4415,0,543
,24,11,5,3,339,19266,7,6,106,0,23,4204945407,4,135188360,17967,340,0,456
,20,9,11,3,637,44610,9,12,380,0,25,4204945407,128,173880329,33761,3154,1,623
,20,13,0,3,299,6427,84,0,25,0,21,4204945407,129,,15847,0,1,374
,11,7,8,3,881,41288,109,21,590,0,25,4204945407,130,382225911,46693,13733,1,702
,20,10,17,3,536,39129,36,11,241,0,25,4204945407,131,185165615,28408,980,1,689
,19,12,0,3,466,24498,110,5,107,0,25,4204945407,132,138154666,24698,148,1,608
,16,5,1,3,347,11872,20,2,67,0,19,4203063218,0,279997546,11196,1345,1,485
,18,1,5,3,401,10148,97,2,113,0,21,4203063218,1,,12938,889,1,622
,21,7,2,3,357,18462,22,3,72,0,17,4203063218,2,128479520,11519,380,1,419
,9,1,15,3,745,30699,41,15,295,0,23,4203063218,3,155710220,24038,8755,1,703
,8,3,3,3,506,18818,106,9,192,0,20,4203063218,4,150617132,16326,2669,1,556
,4,7,19,3,393,11878,63,3,180,0,19,4203063218,128,411080388,12680,890,0,517
,6,8,6,3,406,9278,69,3,105,0,17,4203063218,129,379719083,13100,43,0,417
,3,6,16,3,413,13636,104,7,183,0,19,4203063218,130,145415428,13326,62,0,523
